    301645 ,20250901                      ,TO  ,20250930                      ,              ,                              ,              ,          ,                              ,                    ,     ,             ,                              ,               ,               ,                              ,        ,          ,                    ,          ,          ,           ,
Supplier ID,Supplier Desc                 ,OPCO,OPCO Desc                     ,Customer ID   ,Customer Desc                 ,Market Segment,Address   ,Street                        ,City                ,State,Zip Code     ,Sales Contact                 ,Sales Contact #,Item ID        ,Item Description              ,Brand   ,Item Class,Item Class Desc     ,Pack      ,Size      ,Cost       ,Qty Shp
    301645 ,GALANT FOOD                   ,FL  ,Vistar Florida                ,      10448063,CS-BA ECKERD TRITON 15955     ,CAMP          ,          ,4200 54TH AVE S               ,ST PETERSBURG       ,FL   ,33711-4744   ,Trish Ross  Manager           ,7279982830     ,GFO10608       ,Caprese Sandwhich             ,Clara's ,44        ,REFRIGERATED        ,="12"     ,7 oz      ,113.4      ,3
    301645 ,GALANT FOOD                   ,FL  ,Vistar Florida                ,      10503607,B&N BKST 0327 TRUCK           ,CAMP          ,          ,101 AQUARIS AGORA DR          ,ORLANDO             ,FL   ,32816-8012   ,Melissa J Yopack              ,4078232665     ,GFO10608       ,Caprese Sandwhich             ,Clara's ,44        ,REFRIGERATED        ,="12"     ,7 oz      ,302.4      ,8
    301645 ,GALANT FOOD                   ,FL  ,Vistar Florida                ,      10503608,B&N BKST 0341 TRUCK           ,CAMP          ,          ,3000 NW 83RD ST               ,GAINESVILLE         ,FL   ,32606-6210   ,Mary J Mahoney                ,3523279777     ,GFO10608       ,Caprese Sandwhich             ,Clara's ,44        ,REFRIGERATED        ,="12"     ,7 oz      ,151.2      ,4
    301645 ,GALANT FOOD                   ,FL  ,Vistar Florida                ,      10503612,B&N BKST 0785 TRUCK           ,CAMP          ,          ,11000 SW 8TH ST               ,MIAMI               ,FL   ,33174-2502   ,Michael P Comiskey            ,3053482691     ,GFO10608       ,Caprese Sandwhich             ,Clara's ,44        ,REFRIGERATED        ,="12"     ,7 oz      ,113.4      ,3
    301645 ,GALANT FOOD                   ,FL  ,Vistar Florida                ,      10304494,SPRINGHILL SUITES CLEARWATER  ,HOSP          ,          ,3485 ULMERTON RD              ,CLEARWATER          ,FL   ,33762-4216   ,Kenyetta Palker               ,7275711600     ,GFO20001       ,Sandwich Breakfast Turkey     ,Clara's ,44        ,FROZEN FOODS        ,="12"     ,5 oz      ,57.6       ,2
    301645 ,GALANT FOOD                   ,FL  ,Vistar Florida                ,      10372587,SODEXO NCH HOSPITAL 44659002  ,CONC          ,          ,11190 HEALTH PARK BLVD        ,NAPLES              ,FL   ,34110-5729   ,Karla Vurgos                  ,2395528574     ,GFO20001       ,Sandwich Breakfast Turkey     ,Clara's ,44        ,FROZEN FOODS        ,="12"     ,5 oz      ,28.8       ,1
    301645 ,GALANT FOOD                   ,FL  ,Vistar Florida                ,      10448063,CS-BA ECKERD TRITON 15955     ,CAMP          ,          ,4200 54TH AVE S               ,ST PETERSBURG       ,FL   ,33711-4744   ,Trish Ross  Manager           ,7279982830     ,GFO20001       ,Sandwich Breakfast Turkey     ,Clara's ,44        ,FROZEN FOODS        ,="12"     ,5 oz      ,115.2      ,4
    301645 ,GALANT FOOD                   ,FL  ,Vistar Florida                ,      10503607,B&N BKST 0327 TRUCK           ,CAMP          ,          ,101 AQUARIS AGORA DR          ,ORLANDO             ,FL   ,32816-8012   ,Melissa J Yopack              ,4078232665     ,GFO20001       ,Sandwich Breakfast Turkey     ,Clara's ,44        ,FROZEN FOODS        ,="12"     ,5 oz      ,230.4      ,8
    301645 ,GALANT FOOD                   ,FL  ,Vistar Florida                ,      10503608,B&N BKST 0341 TRUCK           ,CAMP          ,          ,3000 NW 83RD ST               ,GAINESVILLE         ,FL   ,32606-6210   ,Mary J Mahoney                ,3523279777     ,GFO20001       ,Sandwich Breakfast Turkey     ,Clara's ,44        ,FROZEN FOODS        ,="12"     ,5 oz      ,175.2      ,6
    301645 ,GALANT FOOD                   ,FL  ,Vistar Florida                ,      10503612,B&N BKST 0785 TRUCK           ,CAMP          ,          ,11000 SW 8TH ST               ,MIAMI               ,FL   ,33174-2502   ,Michael P Comiskey            ,3053482691     ,GFO20001       ,Sandwich Breakfast Turkey     ,Clara's ,44        ,FROZEN FOODS        ,="12"     ,5 oz      ,115.2      ,4
    301645 ,GALANT FOOD                   ,FL  ,Vistar Florida                ,      10105819,VISTAR SOUTH FLORIDA          ,VEND          ,          ,16295 B N W 13TH AVE          ,MIAMI               ,FL   ,33169-5709   ,Dave Horowitz                 ,3056245862     ,GFO20002       ,Sandwhich Brkfst Pesto Provol ,Clara's ,44        ,FROZEN FOODS        ,="12"     ,5 oz      ,360        ,12
    301645 ,GALANT FOOD                   ,FL  ,Vistar Florida                ,      10372587,SODEXO NCH HOSPITAL 44659002  ,CONC          ,          ,11190 HEALTH PARK BLVD        ,NAPLES              ,FL   ,34110-5729   ,Karla Vurgos                  ,2395528574     ,GFO20002       ,Sandwhich Brkfst Pesto Provol ,Clara's ,44        ,FROZEN FOODS        ,="12"     ,5 oz      ,60         ,2
    301645 ,GALANT FOOD                   ,FL  ,Vistar Florida                ,      10503607,B&N BKST 0327 TRUCK           ,CAMP          ,          ,101 AQUARIS AGORA DR          ,ORLANDO             ,FL   ,32816-8012   ,Melissa J Yopack              ,4078232665     ,GFO20002       ,Sandwhich Brkfst Pesto Provol ,Clara's ,44        ,FROZEN FOODS        ,="12"     ,5 oz      ,180        ,6
    301645 ,GALANT FOOD                   ,FL  ,Vistar Florida                ,      10503608,B&N BKST 0341 TRUCK           ,CAMP          ,          ,3000 NW 83RD ST               ,GAINESVILLE         ,FL   ,32606-6210   ,Mary J Mahoney                ,3523279777     ,GFO20002       ,Sandwhich Brkfst Pesto Provol ,Clara's ,44        ,FROZEN FOODS        ,="12"     ,5 oz      ,210        ,7
    301645 ,GALANT FOOD                   ,FL  ,Vistar Florida                ,      10503612,B&N BKST 0785 TRUCK           ,CAMP          ,          ,11000 SW 8TH ST               ,MIAMI               ,FL   ,33174-2502   ,Michael P Comiskey            ,3053482691     ,GFO20002       ,Sandwhich Brkfst Pesto Provol ,Clara's ,44        ,FROZEN FOODS        ,="12"     ,5 oz      ,90         ,3
    301645 ,GALANT FOOD                   ,FL  ,Vistar Florida                ,      10372587,SODEXO NCH HOSPITAL 44659002  ,CONC          ,          ,11190 HEALTH PARK BLVD        ,NAPLES              ,FL   ,34110-5729   ,Karla Vurgos                  ,2395528574     ,GFO90010       ,Sandwich Breakfast Bacon      ,Clara's ,44        ,FROZEN FOODS        ,="12"     ,4 oz      ,28.8       ,1
    301645 ,GALANT FOOD                   ,FL  ,Vistar Florida                ,      10375292,HILTON GARDEN INN TAMPA NORTH ,HOSP          ,          ,13305 TAMPA OAKS BLVD         ,TEMPLE TERRACE      ,FL   ,33637-1110   ,David Loomis GM               ,8133425000     ,GFO90010       ,Sandwich Breakfast Bacon      ,Clara's ,44        ,FROZEN FOODS        ,="12"     ,4 oz      ,28.8       ,1
    301645 ,GALANT FOOD                   ,FL  ,Vistar Florida                ,      10503607,B&N BKST 0327 TRUCK           ,CAMP          ,          ,101 AQUARIS AGORA DR          ,ORLANDO             ,FL   ,32816-8012   ,Melissa J Yopack              ,4078232665     ,GFO90010       ,Sandwich Breakfast Bacon      ,Clara's ,44        ,FROZEN FOODS        ,="12"     ,4 oz      ,201.6      ,7
    301645 ,GALANT FOOD                   ,FL  ,Vistar Florida                ,      10503608,B&N BKST 0341 TRUCK           ,CAMP          ,          ,3000 NW 83RD ST               ,GAINESVILLE         ,FL   ,32606-6210   ,Mary J Mahoney                ,3523279777     ,GFO90010       ,Sandwich Breakfast Bacon      ,Clara's ,44        ,FROZEN FOODS        ,="12"     ,4 oz      ,289.2      ,10
    301645 ,GALANT FOOD                   ,FL  ,Vistar Florida                ,      10503612,B&N BKST 0785 TRUCK           ,CAMP          ,          ,11000 SW 8TH ST               ,MIAMI               ,FL   ,33174-2502   ,Michael P Comiskey            ,3053482691     ,GFO90010       ,Sandwich Breakfast Bacon      ,Clara's ,44        ,FROZEN FOODS        ,="12"     ,4 oz      ,115.2      ,4
    301645 ,GALANT FOOD                   ,IL  ,Vistar Illinois               ,      10494992,B&N BKST 0085 TRUCK           ,CAMP          ,          ,1 E JACKSON BLVD              ,CHICAGO             ,IL   ,60604-2201   ,Manager                       ,3123628792     ,GFO00008       ,Sandwhich Chorizo Breakfast   ,Clara's ,44        ,FROZEN FOODS        ,="12"     ,5 oz      ,150        ,5
    301645 ,GALANT FOOD                   ,IL  ,Vistar Illinois               ,      10544471,B&N BKST 8442 TRUCK           ,CAMP          ,          ,1 ECK VISITOR CENTER          ,NOTRE DAME          ,IN   ,46556        ,Store manager                 ,5746316316     ,GFO00008       ,Sandwhich Chorizo Breakfast   ,Clara's ,44        ,FROZEN FOODS        ,="12"     ,5 oz      ,30         ,1
    301645 ,GALANT FOOD                   ,IL  ,Vistar Illinois               ,      10007086,CAPITOL VENDING  USG          ,VEND          ,          ,390 HERKY ST STE 4E           ,NORTH LIBERTY       ,IA   ,52317-8520   ,Dwain Sundine                 ,3196658363     ,GFO10110       ,HandPie Chicken Pot Pie       ,Clara   ,44        ,FROZEN FOODS        ,="12"     ,6 oz      ,26.4       ,1
    301645 ,GALANT FOOD                   ,IL  ,Vistar Illinois               ,      10494992,B&N BKST 0085 TRUCK           ,CAMP          ,          ,1 E JACKSON BLVD              ,CHICAGO             ,IL   ,60604-2201   ,Manager                       ,3123628792     ,GFO10608       ,Caprese Sandwhich             ,Clara's ,44        ,REFRIGERATED        ,="12"     ,7 oz      ,189        ,5
    301645 ,GALANT FOOD                   ,IL  ,Vistar Illinois               ,      10544471,B&N BKST 8442 TRUCK           ,CAMP          ,          ,1 ECK VISITOR CENTER          ,NOTRE DAME          ,IN   ,46556        ,Store manager                 ,5746316316     ,GFO10608       ,Caprese Sandwhich             ,Clara's ,44        ,REFRIGERATED        ,="12"     ,7 oz      ,75.6       ,2
    301645 ,GALANT FOOD                   ,IL  ,Vistar Illinois               ,99999999999999,Non Reporting Customer        ,VEND          ,XXXXXXXXXX,XXXXXXXXXXXXXXXXXXXXXXXXXXXXXX,XXXXXXXXXXXXXXXXXXXX,XX   ,999999999    ,XXXXXXXXXXXXXXXXXXXXXXXXXXXXXX,9999999999     ,GFO10608       ,Caprese Sandwhich             ,Clara's ,44        ,REFRIGERATED        ,="12"     ,7 oz      ,37.8       ,1
    301645 ,GALANT FOOD                   ,IL  ,Vistar Illinois               ,      10536421,CANTEENCONTINENTAL FW-M 1480-2,VEND          ,          ,530 WOLFE DR                  ,FORT WAYNE          ,IN   ,46825-5253   ,Matthew Evans                 ,2484831954     ,GFO12001       ,Bagel Dog Bf Frnk W/ Ppy Sd   ,Benny's ,44        ,FROZEN FOODS        ,="12"     ,5 oz      ,158.4      ,8
    301645 ,GALANT FOOD                   ,IL  ,Vistar Illinois               ,      10536421,CANTEENCONTINENTAL FW-M 1480-2,VEND          ,          ,530 WOLFE DR                  ,FORT WAYNE          ,IN   ,46825-5253   ,Matthew Evans                 ,2484831954     ,GFO12021       ,Bagel Dog Polish Sausage      ,Benny's ,44        ,FROZEN FOODS        ,="12"     ,5 oz      ,158.4      ,8
    301645 ,GALANT FOOD                   ,IL  ,Vistar Illinois               ,      10192843,CANTEEN OTTO VENDING 1588     ,VEND          ,          ,2513 ELLINGTON ROAD           ,QUINCY              ,IL   ,62305        ,Shelbi Otto Anthony Sawyers   ,2172223343     ,GFO12022       ,Bagel Dog Jalapeno Cheddar    ,Benny's ,44        ,FROZEN FOODS        ,="12"     ,5 oz      ,144.6      ,7
    301645 ,GALANT FOOD                   ,IL  ,Vistar Illinois               ,      10536421,CANTEENCONTINENTAL FW-M 1480-2,VEND          ,          ,530 WOLFE DR                  ,FORT WAYNE          ,IN   ,46825-5253   ,Matthew Evans                 ,2484831954     ,GFO12022       ,Bagel Dog Jalapeno Cheddar    ,Benny's ,44        ,FROZEN FOODS        ,="12"     ,5 oz      ,80.4       ,4
    301645 ,GALANT FOOD                   ,IL  ,Vistar Illinois               ,      10494992,B&N BKST 0085 TRUCK           ,CAMP          ,          ,1 E JACKSON BLVD              ,CHICAGO             ,IL   ,60604-2201   ,Manager                       ,3123628792     ,GFO20001       ,Sandwich Breakfast Turkey     ,Clara's ,44        ,FROZEN FOODS        ,="12"     ,5 oz      ,120        ,4
    301645 ,GALANT FOOD                   ,IL  ,Vistar Illinois               ,      10544471,B&N BKST 8442 TRUCK           ,CAMP          ,          ,1 ECK VISITOR CENTER          ,NOTRE DAME          ,IN   ,46556        ,Store manager                 ,5746316316     ,GFO20001       ,Sandwich Breakfast Turkey     ,Clara's ,44        ,FROZEN FOODS        ,="12"     ,5 oz      ,60         ,2
    301645 ,GALANT FOOD                   ,IL  ,Vistar Illinois               ,      10494992,B&N BKST 0085 TRUCK           ,CAMP          ,          ,1 E JACKSON BLVD              ,CHICAGO             ,IL   ,60604-2201   ,Manager                       ,3123628792     ,GFO20002       ,Sandwhich Brkfst Pesto Provol ,Clara's ,44        ,FROZEN FOODS        ,="12"     ,5 oz      ,150        ,5
    301645 ,GALANT FOOD                   ,IL  ,Vistar Illinois               ,      10494992,B&N BKST 0085 TRUCK           ,CAMP          ,          ,1 E JACKSON BLVD              ,CHICAGO             ,IL   ,60604-2201   ,Manager                       ,3123628792     ,GFO90010       ,Sandwich Breakfast Bacon      ,Clara's ,44        ,FROZEN FOODS        ,="12"     ,4 oz      ,120        ,4
    301645 ,GALANT FOOD                   ,IL  ,Vistar Illinois               ,      10544471,B&N BKST 8442 TRUCK           ,CAMP          ,          ,1 ECK VISITOR CENTER          ,NOTRE DAME          ,IN   ,46556        ,Store manager                 ,5746316316     ,GFO90010       ,Sandwich Breakfast Bacon      ,Clara's ,44        ,FROZEN FOODS        ,="12"     ,4 oz      ,60         ,2
    301645 ,GALANT FOOD                   ,KY  ,Vistar Kentucky               ,      10483584,QUEST FMS RAIDERMART WRIGHT ST,CAMP          ,          ,2100 ZINK RD                  ,DAYTON              ,OH   ,45435-0001   ,Chelsea Phillips Mgr          ,4637017711     ,GOF10120       ,Hand Pie Pepperoni Pizza      ,Clara   ,44        ,FROZEN FOODS        ,="12"     ,6 oz      ,26.4       ,1
    301645 ,GALANT FOOD                   ,MA  ,Vistar Mid Atlantic           ,      10003045,BEVCO USG                     ,VEND          ,          ,1805 BRIDGEBORO RD            ,EDGEWATER PARK      ,NJ   ,08010        ,Spence Epstien STANDING PASTRY,6098354400     ,GFO00008       ,Sandwhich Chorizo Breakfast   ,Clara's ,44        ,FROZEN FOODS        ,="12"     ,5 oz      ,180        ,6
    301645 ,GALANT FOOD                   ,MA  ,Vistar Mid Atlantic           ,      10032766,STOMEL VENDING CO INC         ,VEND          ,          ,1820 GARDEN AVE               ,CHERRY HILL         ,NJ   ,08003        ,Judy Mark Stomel  Multipl Shmt,8567519330     ,GFO00008       ,Sandwhich Chorizo Breakfast   ,Clara's ,44        ,FROZEN FOODS        ,="12"     ,5 oz      ,30         ,1
    301645 ,GALANT FOOD                   ,MA  ,Vistar Mid Atlantic           ,      10503625,B&N BKST 0043 TRUCK           ,CAMP          ,          ,1 SEAHAWK DR                  ,NORTH EAST          ,MD   ,21901-1900   ,Monique                       ,4102875436     ,GFO00008       ,Sandwhich Chorizo Breakfast   ,Clara's ,44        ,FROZEN FOODS        ,="12"     ,5 oz      ,60         ,2
    301645 ,GALANT FOOD                   ,MA  ,Vistar Mid Atlantic           ,      10503629,B&N BKST 0619 TRUCK           ,CAMP          ,          ,201 ROWAN BLVD                ,GLASSBORO           ,NJ   ,08028-2202   ,John Styles                   ,8568815960     ,GFO00008       ,Sandwhich Chorizo Breakfast   ,Clara's ,44        ,FROZEN FOODS        ,="12"     ,5 oz      ,150        ,5
    301645 ,GALANT FOOD                   ,MA  ,Vistar Mid Atlantic           ,      10503630,B&N BKST 0650 TRUCK           ,CAMP          ,          ,3301 NETHERTON DR             ,ALEXANDRIA          ,VA   ,22311-1414   ,Shokat Inanloo                ,7036710043     ,GFO00008       ,Sandwhich Chorizo Breakfast   ,Clara's ,44        ,FROZEN FOODS        ,="12"     ,5 oz      ,90         ,3
    301645 ,GALANT FOOD                   ,MA  ,Vistar Mid Atlantic           ,      10503631,B&N BKST 0651 TRUCK           ,CAMP          ,          ,8333 LITTLE RIVER TPKE        ,ANNANDALE           ,VA   ,22003-3743   ,Michelle Rundblade            ,7034252558     ,GFO00008       ,Sandwhich Chorizo Breakfast   ,Clara's ,44        ,FROZEN FOODS        ,="12"     ,5 oz      ,90         ,3
    301645 ,GALANT FOOD                   ,MA  ,Vistar Mid Atlantic           ,      10503632,B&N BKST 0652 TRUCK           ,CAMP          ,          ,21200 CAMPUS DR               ,STERLING            ,VA   ,20164-8698   ,Ryan M Leas                   ,5713871020     ,GFO00008       ,Sandwhich Chorizo Breakfast   ,Clara's ,44        ,FROZEN FOODS        ,="12"     ,5 oz      ,90         ,3
    301645 ,GALANT FOOD                   ,MA  ,Vistar Mid Atlantic           ,      10503633,B&N BKST 0653 TRUCK           ,CAMP          ,          ,10950 CAMPUS DR               ,MANASSAS            ,VA   ,20109-2242   ,Jessica Woolverton            ,7033688554     ,GFO00008       ,Sandwhich Chorizo Breakfast   ,Clara's ,44        ,FROZEN FOODS        ,="12"     ,5 oz      ,60         ,2
    301645 ,GALANT FOOD                   ,MA  ,Vistar Mid Atlantic           ,      10503636,B&N BKST 0737 TRUCK           ,CAMP          ,          ,400 MARKET ST                 ,LEWISBURG           ,PA   ,17837-1422   ,Rami A Ghuma                  ,5705771128     ,GFO00008       ,Sandwhich Chorizo Breakfast   ,Clara's ,44        ,FROZEN FOODS        ,="12"     ,5 oz      ,90         ,3
    301645 ,GALANT FOOD                   ,MA  ,Vistar Mid Atlantic           ,      10503637,B&N BKST 0759 TRUCK           ,CAMP          ,          ,500 CAMPUS TOWN DR            ,EWING               ,NJ   ,08638-1944   ,Kimberly M Zaun               ,6093595056     ,GFO00008       ,Sandwhich Chorizo Breakfast   ,Clara's ,44        ,FROZEN FOODS        ,="12"     ,5 oz      ,90         ,3
    301645 ,GALANT FOOD                   ,MA  ,Vistar Mid Atlantic           ,      10503639,B&N BKST 8237 TRUCK           ,CAMP          ,          ,800 S ROLLING RD              ,CATONSVILLE         ,MD   ,21228-5317   ,Carrie E Wolford              ,4438404320     ,GFO00008       ,Sandwhich Chorizo Breakfast   ,Clara's ,44        ,FROZEN FOODS        ,="12"     ,5 oz      ,60         ,2
    301645 ,GALANT FOOD                   ,MA  ,Vistar Mid Atlantic           ,      10503640,B&N BKST 8238 TRUCK           ,CAMP          ,          ,7201 ROSSVILLE BLVD           ,ROSEDALE            ,MD   ,21237-3855   ,Diana L Throckmorton          ,4438401944     ,GFO00008       ,Sandwhich Chorizo Breakfast   ,Clara's ,44        ,FROZEN FOODS        ,="12"     ,5 oz      ,60         ,2
    301645 ,GALANT FOOD                   ,MA  ,Vistar Mid Atlantic           ,      10548418,CANTEEN BEVCO SERVICES 5583   ,VEND          ,          ,1805 BRIDGEBORO RD            ,BEVERLY             ,NJ   ,08010-2239   ,Spence Epstein                ,6098354400     ,GFO00008       ,Sandwhich Chorizo Breakfast   ,Clara's ,44        ,FROZEN FOODS        ,="12"     ,5 oz      ,60         ,2
    301645 ,GALANT FOOD                   ,MA  ,Vistar Mid Atlantic           ,      10003045,BEVCO USG                     ,VEND          ,          ,1805 BRIDGEBORO RD            ,EDGEWATER PARK      ,NJ   ,08010        ,Spence Epstien STANDING PASTRY,6098354400     ,GFO10001       ,Bagel Dog Beef Frank          ,Clara   ,44        ,FROZEN FOODS        ,="12"     ,8 oz      ,60         ,2
    301645 ,GALANT FOOD                   ,MA  ,Vistar Mid Atlantic           ,      10067691,CANTEEN VEND EXTON PA 5530    ,VEND          ,          ,150 GORDON DR                 ,EXTON               ,PA   ,19341-1304   ,Taylor Ward                   ,6109350885     ,GFO10001       ,Bagel Dog Beef Frank          ,Clara   ,44        ,FROZEN FOODS        ,="12"     ,8 oz      ,180        ,6
    301645 ,GALANT FOOD                   ,MA  ,Vistar Mid Atlantic           ,      10375813,CAMBRIA PHILIADELPHIA         ,HOSP          ,          ,219 S BROAD ST                ,PHILADELPHIA        ,PA   ,19107-5309   ,Maurice Alfaro                ,2157325500     ,GFO10001       ,Bagel Dog Beef Frank          ,Clara   ,44        ,FROZEN FOODS        ,="12"     ,8 oz      ,30         ,1
    301645 ,GALANT FOOD                   ,MA  ,Vistar Mid Atlantic           ,      10548418,CANTEEN BEVCO SERVICES 5583   ,VEND          ,          ,1805 BRIDGEBORO RD            ,BEVERLY             ,NJ   ,08010-2239   ,Spence Epstein                ,6098354400     ,GFO10001       ,Bagel Dog Beef Frank          ,Clara   ,44        ,FROZEN FOODS        ,="12"     ,8 oz      ,30         ,1
    301645 ,GALANT FOOD                   ,MA  ,Vistar Mid Atlantic           ,      10503625,B&N BKST 0043 TRUCK           ,CAMP          ,          ,1 SEAHAWK DR                  ,NORTH EAST          ,MD   ,21901-1900   ,Monique                       ,4102875436     ,GFO10608       ,Caprese Sandwhich             ,Clara's ,44        ,REFRIGERATED        ,="12"     ,7 oz      ,75.6       ,2
    301645 ,GALANT FOOD                   ,MA  ,Vistar Mid Atlantic           ,      10503628,B&N BKST 0435 TRUCK           ,CAMP          ,          ,1 POLLOCK RD                  ,STATE COLLEGE       ,PA   ,16802        ,TOM                           ,8148630205     ,GFO10608       ,Caprese Sandwhich             ,Clara's ,44        ,REFRIGERATED        ,="12"     ,7 oz      ,75.6       ,2
    301645 ,GALANT FOOD                   ,MA  ,Vistar Mid Atlantic           ,      10503629,B&N BKST 0619 TRUCK           ,CAMP          ,          ,201 ROWAN BLVD                ,GLASSBORO           ,NJ   ,08028-2202   ,John Styles                   ,8568815960     ,GFO10608       ,Caprese Sandwhich             ,Clara's ,44        ,REFRIGERATED        ,="12"     ,7 oz      ,75.6       ,2
    301645 ,GALANT FOOD                   ,MA  ,Vistar Mid Atlantic           ,      10503630,B&N BKST 0650 TRUCK           ,CAMP          ,          ,3301 NETHERTON DR             ,ALEXANDRIA          ,VA   ,22311-1414   ,Shokat Inanloo                ,7036710043     ,GFO10608       ,Caprese Sandwhich             ,Clara's ,44        ,REFRIGERATED        ,="12"     ,7 oz      ,113.4      ,3
    301645 ,GALANT FOOD                   ,MA  ,Vistar Mid Atlantic           ,      10503631,B&N BKST 0651 TRUCK           ,CAMP          ,          ,8333 LITTLE RIVER TPKE        ,ANNANDALE           ,VA   ,22003-3743   ,Michelle Rundblade            ,7034252558     ,GFO10608       ,Caprese Sandwhich             ,Clara's ,44        ,REFRIGERATED        ,="12"     ,7 oz      ,75.6       ,2
    301645 ,GALANT FOOD                   ,MA  ,Vistar Mid Atlantic           ,      10503632,B&N BKST 0652 TRUCK           ,CAMP          ,          ,21200 CAMPUS DR               ,STERLING            ,VA   ,20164-8698   ,Ryan M Leas                   ,5713871020     ,GFO10608       ,Caprese Sandwhich             ,Clara's ,44        ,REFRIGERATED        ,="12"     ,7 oz      ,113.4      ,3
    301645 ,GALANT FOOD                   ,MA  ,Vistar Mid Atlantic           ,      10503633,B&N BKST 0653 TRUCK           ,CAMP          ,          ,10950 CAMPUS DR               ,MANASSAS            ,VA   ,20109-2242   ,Jessica Woolverton            ,7033688554     ,GFO10608       ,Caprese Sandwhich             ,Clara's ,44        ,REFRIGERATED        ,="12"     ,7 oz      ,75.6       ,2
    301645 ,GALANT FOOD                   ,MA  ,Vistar Mid Atlantic           ,      10503636,B&N BKST 0737 TRUCK           ,CAMP          ,          ,400 MARKET ST                 ,LEWISBURG           ,PA   ,17837-1422   ,Rami A Ghuma                  ,5705771128     ,GFO10608       ,Caprese Sandwhich             ,Clara's ,44        ,REFRIGERATED        ,="12"     ,7 oz      ,113.4      ,3
    301645 ,GALANT FOOD                   ,MA  ,Vistar Mid Atlantic           ,      10503637,B&N BKST 0759 TRUCK           ,CAMP          ,          ,500 CAMPUS TOWN DR            ,EWING               ,NJ   ,08638-1944   ,Kimberly M Zaun               ,6093595056     ,GFO10608       ,Caprese Sandwhich             ,Clara's ,44        ,REFRIGERATED        ,="12"     ,7 oz      ,113.4      ,3
    301645 ,GALANT FOOD                   ,MA  ,Vistar Mid Atlantic           ,      10503639,B&N BKST 8237 TRUCK           ,CAMP          ,          ,800 S ROLLING RD              ,CATONSVILLE         ,MD   ,21228-5317   ,Carrie E Wolford              ,4438404320     ,GFO10608       ,Caprese Sandwhich             ,Clara's ,44        ,REFRIGERATED        ,="12"     ,7 oz      ,75.6       ,2
    301645 ,GALANT FOOD                   ,MA  ,Vistar Mid Atlantic           ,      10503640,B&N BKST 8238 TRUCK           ,CAMP          ,          ,7201 ROSSVILLE BLVD           ,ROSEDALE            ,MD   ,21237-3855   ,Diana L Throckmorton          ,4438401944     ,GFO10608       ,Caprese Sandwhich             ,Clara's ,44        ,REFRIGERATED        ,="12"     ,7 oz      ,75.6       ,2
    301645 ,GALANT FOOD                   ,MA  ,Vistar Mid Atlantic           ,      10003045,BEVCO USG                     ,VEND          ,          ,1805 BRIDGEBORO RD            ,EDGEWATER PARK      ,NJ   ,08010        ,Spence Epstien STANDING PASTRY,6098354400     ,GFO12001       ,Bagel Dog Bf Frnk W/ Ppy Sd   ,Benny's ,44        ,FROZEN FOODS        ,="12"     ,5 oz      ,84         ,4
    301645 ,GALANT FOOD                   ,MA  ,Vistar Mid Atlantic           ,      10003144,CANTEEN VEND DOVER DE 5107    ,VEND          ,          ,60 STARLIFTER AVE             ,DOVER               ,DE   ,19901-9220   ,JUDY OR MEGHAN 302 357 7325   ,3027347269     ,GFO12001       ,Bagel Dog Bf Frnk W/ Ppy Sd   ,Benny's ,44        ,FROZEN FOODS        ,="12"     ,5 oz      ,252        ,12
    301645 ,GALANT FOOD                   ,MA  ,Vistar Mid Atlantic           ,      10237408,K&G DISTRIBUTORS INC  USG     ,VEND          ,          ,3801B ROSEMONT AVE            ,CAMP HILL           ,PA   ,17011        ,Maryann Karli   TOM           ,7177619302     ,GFO12001       ,Bagel Dog Bf Frnk W/ Ppy Sd   ,Benny's ,44        ,FROZEN FOODS        ,="12"     ,5 oz      ,63         ,3
    301645 ,GALANT FOOD                   ,MA  ,Vistar Mid Atlantic           ,      10003045,BEVCO USG                     ,VEND          ,          ,1805 BRIDGEBORO RD            ,EDGEWATER PARK      ,NJ   ,08010        ,Spence Epstien STANDING PASTRY,6098354400     ,GFO20001       ,Sandwich Breakfast Turkey     ,Clara's ,44        ,FROZEN FOODS        ,="12"     ,5 oz      ,240        ,8
    301645 ,GALANT FOOD                   ,MA  ,Vistar Mid Atlantic           ,      10503625,B&N BKST 0043 TRUCK           ,CAMP          ,          ,1 SEAHAWK DR                  ,NORTH EAST          ,MD   ,21901-1900   ,Monique                       ,4102875436     ,GFO20001       ,Sandwich Breakfast Turkey     ,Clara's ,44        ,FROZEN FOODS        ,="12"     ,5 oz      ,60         ,2
    301645 ,GALANT FOOD                   ,MA  ,Vistar Mid Atlantic           ,      10503628,B&N BKST 0435 TRUCK           ,CAMP          ,          ,1 POLLOCK RD                  ,STATE COLLEGE       ,PA   ,16802        ,TOM                           ,8148630205     ,GFO20001       ,Sandwich Breakfast Turkey     ,Clara's ,44        ,FROZEN FOODS        ,="12"     ,5 oz      ,60         ,2
    301645 ,GALANT FOOD                   ,MA  ,Vistar Mid Atlantic           ,      10503629,B&N BKST 0619 TRUCK           ,CAMP          ,          ,201 ROWAN BLVD                ,GLASSBORO           ,NJ   ,08028-2202   ,John Styles                   ,8568815960     ,GFO20001       ,Sandwich Breakfast Turkey     ,Clara's ,44        ,FROZEN FOODS        ,="12"     ,5 oz      ,150        ,5
